job_id,job_city,job_industry,job_type,job_ownership,job_req_min_experience,received_callback,race,gender,years_college,worked_during_school,years_experience,computer_skills,special_skills,volunteer,military,employment_gap,has_email_address,resume_quality
452,Chicago,finance_insurance_real_estate,secretary,private,0,0,white,F,4,NO,4,YES,NO,NO,NO,YES,NO,low
453,Chicago,wholesale_and_retail_trade,sales_rep,private,0.1,0,white,F,3,NO,5,YES,NO,NO,NO,YES,NO,low
453,Chicago,wholesale_and_retail_trade,sales_rep,private,0.1,0,black,F,4,NO,5,YES,YES,NO,NO,NO,NO,low
452,Chicago,finance_insurance_real_estate,secretary,private,0,0,black,F,4,NO,4,YES,YES,NO,YES,YES,YES,high
452,Chicago,finance_insurance_real_estate,secretary,private,0,0,white,F,4,YES,4,YES,NO,NO,NO,YES,YES,high
454,Chicago,manufacturing,secretary,public,0.1,0,black,F,4,YES,5,YES,YES,YES,NO,NO,YES,high
454,Chicago,manufacturing,secretary,public,0.1,0,white,F,4,NO,7,NO,YES,NO,NO,YES,NO,low
454,Chicago,manufacturing,secretary,public,0.1,0,black,F,4,YES,9,NO,YES,NO,NO,YES,NO,low
454,Chicago,manufacturing,secretary,public,0.1,0,white,F,4,YES,7,YES,YES,YES,NO,NO,YES,high
455,Chicago,business_and_personal_service,secretary,unknown,0,0,white,F,3,YES,9,YES,NO,NO,NO,NO,NO,low
455,Chicago,business_and_personal_service,secretary,unknown,0,1,white,F,4,YES,10,YES,YES,NO,NO,NO,YES,high
455,Chicago,business_and_personal_service,secretary,unknown,0,0,black,F,4,NO,9,YES,NO,NO,NO,YES,NO,low
455,Chicago,business_and_personal_service,secretary,unknown,0,0,black,F,3,YES,10,YES,NO,YES,NO,NO,YES,high
456,Chicago,other_service,secretary,private,3,0,white,F,4,NO,16,YES,NO,NO,NO,NO,YES,high
456,Chicago,other_service,secretary,private,3,0,black,F,4,YES,12,YES,NO,YES,NO,YES,YES,high
456,Chicago,other_service,secretary,private,3,0,white,F,4,NO,11,YES,NO,NO,NO,YES,NO,low
456,Chicago,other_service,secretary,private,3,0,black,F,4,NO,13,YES,NO,NO,NO,YES,NO,low
457,Chicago,business_and_personal_service,supervisor,unknown,3,0,black,F,3,YES,4,YES,YES,YES,NO,YES,YES,high
457,Chicago,business_and_personal_service,supervisor,unknown,3,0,white,F,4,NO,4,YES,NO,NO,NO,YES,NO,low
457,Chicago,business_and_personal_service,supervisor,unknown,3,0,black,F,4,NO,5,YES,NO,NO,NO,NO,NO,low
457,Chicago,business_and_personal_service,supervisor,unknown,3,0,white,F,4,YES,4,YES,YES,NO,NO,NO,YES,high
458,Chicago,finance_insurance_real_estate,supervisor,private,0.1,0,white,M,4,YES,12,YES,NO,YES,NO,YES,YES,high
458,Chicago,finance_insurance_real_estate,supervisor,private,0.1,1,black,M,4,NO,3,YES,YES,NO,NO,YES,NO,low
459,Chicago,business_and_personal_service,sales_rep,private,1,0,white,F,3,NO,6,YES,NO,NO,NO,NO,NO,low
458,Chicago,finance_insurance_real_estate,supervisor,private,0.1,0,black,M,4,YES,4,YES,YES,NO,NO,NO,YES,high
458,Chicago,finance_insurance_real_estate,supervisor,private,0.1,0,white,M,4,NO,7,YES,NO,NO,NO,NO,NO,low
459,Chicago,business_and_personal_service,sales_rep,private,1,0,black,M,4,YES,5,YES,YES,YES,NO,YES,NO,low
460,Chicago,business_and_personal_service,secretary,private,0,0,white,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
460,Chicago,business_and_personal_service,secretary,private,0,0,black,M,4,NO,2,YES,NO,NO,NO,NO,NO,low
460,Chicago,business_and_personal_service,secretary,private,0,0,white,M,4,NO,6,YES,YES,YES,NO,YES,YES,high
461,Chicago,other_service,retail_sales,unknown,3,1,white,F,4,YES,4,NO,YES,YES,NO,NO,NO,high
461,Chicago,other_service,retail_sales,unknown,3,0,black,M,4,YES,4,NO,NO,YES,NO,NO,YES,high
460,Chicago,business_and_personal_service,secretary,private,0,1,black,M,4,YES,11,YES,NO,YES,NO,YES,YES,high
462,Chicago,other_service,supervisor,private,3,1,white,F,4,YES,6,YES,NO,YES,NO,NO,YES,high
462,Chicago,other_service,supervisor,private,3,1,black,F,4,YES,6,YES,NO,YES,NO,YES,YES,high
462,Chicago,other_service,supervisor,private,3,1,white,F,4,NO,6,YES,NO,NO,NO,NO,NO,low
462,Chicago,other_service,supervisor,private,3,0,black,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
464,Chicago,wholesale_and_retail_trade,manager,private,0.1,0,black,F,4,YES,4,NO,YES,YES,NO,NO,YES,high
463,Chicago,other_service,secretary,unknown,3,0,white,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
463,Chicago,other_service,secretary,unknown,3,0,white,F,4,YES,8,YES,NO,YES,NO,YES,YES,high
464,Chicago,wholesale_and_retail_trade,manager,private,0.1,0,white,F,0,NO,4,YES,YES,YES,NO,YES,YES,high
463,Chicago,other_service,secretary,unknown,3,0,black,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
463,Chicago,other_service,secretary,unknown,3,0,black,F,4,NO,6,YES,NO,NO,NO,NO,NO,low
465,Chicago,business_and_personal_service,secretary,unknown,0.1,0,black,F,4,YES,3,YES,NO,NO,NO,NO,NO,low
465,Chicago,business_and_personal_service,secretary,unknown,0.1,0,white,F,4,YES,7,NO,YES,NO,NO,NO,YES,high
465,Chicago,business_and_personal_service,secretary,unknown,0.1,0,white,F,4,NO,2,YES,NO,NO,NO,YES,NO,low
466,Chicago,wholesale_and_retail_trade,sales_rep,unknown,0,0,white,F,4,NO,6,NO,YES,NO,NO,NO,NO,low
465,Chicago,business_and_personal_service,secretary,unknown,0.1,0,black,F,4,YES,4,YES,YES,NO,NO,NO,YES,high
466,Chicago,wholesale_and_retail_trade,sales_rep,unknown,0,0,black,F,4,NO,6,NO,YES,NO,NO,NO,NO,low
467,Chicago,business_and_personal_service,secretary,private,0,0,black,F,4,YES,7,YES,NO,NO,NO,NO,NO,low
467,Chicago,business_and_personal_service,secretary,private,0,0,black,F,4,YES,9,YES,NO,YES,NO,NO,YES,high
467,Chicago,business_and_personal_service,secretary,private,0,0,white,F,4,YES,15,YES,NO,NO,NO,NO,NO,low
467,Chicago,business_and_personal_service,secretary,private,0,0,white,F,4,YES,12,YES,NO,YES,NO,NO,YES,high
469,Chicago,business_and_personal_service,sales_rep,private,0.1,0,black,F,4,NO,6,NO,NO,NO,NO,YES,NO,low
468,Chicago,other_service,secretary,unknown,0,0,white,F,4,YES,4,YES,NO,YES,NO,NO,YES,low
469,Chicago,business_and_personal_service,sales_rep,private,0.1,0,white,F,4,NO,6,NO,YES,NO,NO,NO,NO,low
468,Chicago,other_service,secretary,unknown,0,0,white,F,4,YES,7,YES,YES,NO,NO,NO,YES,high
468,Chicago,other_service,secretary,unknown,0,0,black,F,4,NO,6,YES,YES,NO,NO,YES,NO,low
468,Chicago,other_service,secretary,unknown,0,0,black,F,4,YES,5,YES,YES,NO,NO,NO,YES,high
470,Chicago,wholesale_and_retail_trade,secretary,private,7,0,white,F,4,YES,7,YES,NO,YES,NO,NO,YES,low
470,Chicago,wholesale_and_retail_trade,secretary,private,7,0,white,F,4,YES,7,YES,YES,NO,NO,NO,YES,high
470,Chicago,wholesale_and_retail_trade,secretary,private,7,0,black,F,4,NO,8,YES,YES,NO,NO,YES,NO,low
470,Chicago,wholesale_and_retail_trade,secretary,private,7,0,black,F,4,YES,7,YES,YES,NO,NO,NO,YES,high
471,Chicago,business_and_personal_service,supervisor,private,2,0,white,F,2,YES,3,YES,NO,YES,NO,YES,NO,low
471,Chicago,business_and_personal_service,supervisor,private,2,0,white,F,3,YES,3,YES,NO,YES,NO,NO,YES,high
471,Chicago,business_and_personal_service,supervisor,private,2,0,black,F,4,YES,5,YES,NO,YES,NO,NO,YES,high
471,Chicago,business_and_personal_service,supervisor,private,2,0,black,F,4,NO,4,YES,NO,NO,NO,YES,NO,low
472,Chicago,business_and_personal_service,retail_sales,unknown,0.1,0,black,F,3,NO,6,YES,NO,YES,YES,YES,YES,high
472,Chicago,business_and_personal_service,retail_sales,unknown,0.1,0,white,M,4,YES,3,YES,YES,YES,NO,YES,YES,high
473,Chicago,wholesale_and_retail_trade,secretary,public,2,0,black,F,4,YES,6,YES,NO,NO,NO,YES,NO,low
473,Chicago,wholesale_and_retail_trade,secretary,public,2,0,white,F,3,YES,2,YES,NO,YES,YES,NO,YES,high
473,Chicago,wholesale_and_retail_trade,secretary,public,2,0,white,F,4,NO,4,YES,NO,NO,NO,YES,NO,low
473,Chicago,wholesale_and_retail_trade,secretary,public,2,0,black,F,3,NO,21,YES,YES,YES,NO,YES,YES,high
474,Chicago,business_and_personal_service,supervisor,private,0,0,white,F,4,NO,5,YES,NO,NO,NO,YES,NO,low
475,Chicago,business_and_personal_service,retail_sales,unknown,3,0,white,F,4,NO,5,YES,YES,NO,NO,NO,NO,low
474,Chicago,business_and_personal_service,supervisor,private,0,0,black,F,4,YES,5,YES,YES,NO,NO,NO,YES,high
474,Chicago,business_and_personal_service,supervisor,private,0,0,black,F,4,NO,4,YES,NO,NO,NO,YES,NO,low
474,Chicago,business_and_personal_service,supervisor,private,0,0,white,F,3,YES,5,YES,NO,YES,NO,NO,YES,high
475,Chicago,business_and_personal_service,retail_sales,unknown,3,0,black,M,4,NO,5,NO,NO,NO,NO,NO,NO,low
476,Chicago,business_and_personal_service,secretary,unknown,3,0,white,F,4,YES,6,YES,YES,NO,NO,NO,YES,high
476,Chicago,business_and_personal_service,secretary,unknown,3,0,white,F,4,NO,6,YES,YES,NO,NO,YES,NO,low
476,Chicago,business_and_personal_service,secretary,unknown,3,0,black,F,4,YES,6,YES,NO,NO,NO,YES,NO,low
476,Chicago,business_and_personal_service,secretary,unknown,3,0,black,F,3,YES,6,YES,NO,NO,NO,NO,YES,high
477,Chicago,other_service,secretary,unknown,0,0,black,F,3,YES,3,YES,NO,YES,YES,NO,YES,high
477,Chicago,other_service,secretary,unknown,0,0,white,F,3,YES,16,YES,NO,NO,NO,NO,YES,high
477,Chicago,other_service,secretary,unknown,0,0,black,F,3,NO,6,YES,NO,NO,NO,YES,NO,low
477,Chicago,other_service,secretary,unknown,0,0,white,F,4,YES,6,YES,NO,NO,NO,YES,NO,low
478,Chicago,business_and_personal_service,secretary,private,0,0,white,F,4,NO,7,YES,YES,NO,YES,YES,YES,high
478,Chicago,business_and_personal_service,secretary,private,0,0,white,F,4,YES,4,YES,NO,NO,NO,YES,NO,low
478,Chicago,business_and_personal_service,secretary,private,0,0,black,F,4,NO,11,YES,NO,NO,NO,YES,NO,low
479,Chicago,wholesale_and_retail_trade,sales_rep,unknown,0,0,white,F,4,YES,5,NO,NO,NO,NO,YES,YES,high
478,Chicago,business_and_personal_service,secretary,private,0,0,black,F,3,YES,2,YES,NO,NO,NO,NO,YES,high
479,Chicago,wholesale_and_retail_trade,sales_rep,unknown,0,0,black,M,2,NO,5,NO,NO,NO,NO,NO,YES,high
480,Chicago,wholesale_and_retail_trade,sales_rep,unknown,0,0,white,M,2,YES,4,NO,YES,YES,NO,NO,YES,high
480,Chicago,wholesale_and_retail_trade,sales_rep,unknown,0,0,black,F,2,NO,6,YES,NO,YES,NO,YES,YES,high
481,Chicago,other_service,secretary,nonprofit,0.1,0,white,F,3,YES,5,YES,NO,YES,NO,NO,YES,high
481,Chicago,other_service,secretary,nonprofit,0.1,0,white,F,2,NO,6,YES,NO,NO,NO,NO,NO,low
481,Chicago,other_service,secretary,nonprofit,0.1,0,black,F,3,YES,4,YES,NO,YES,YES,NO,YES,high
481,Chicago,other_service,secretary,nonprofit,0.1,0,black,F,3,YES,6,YES,NO,NO,NO,NO,NO,low
482,Chicago,business_and_personal_service,secretary,private,0.1,0,white,F,3,YES,6,YES,NO,NO,NO,NO,NO,low
482,Chicago,business_and_personal_service,secretary,private,0.1,0,black,F,2,NO,4,YES,NO,NO,NO,NO,NO,high
482,Chicago,business_and_personal_service,secretary,private,0.1,0,black,F,3,YES,4,YES,NO,YES,NO,NO,YES,low
483,Chicago,wholesale_and_retail_trade,sales_rep,unknown,0,0,white,F,2,YES,4,NO,YES,YES,NO,NO,YES,high
482,Chicago,business_and_personal_service,secretary,private,0.1,0,white,F,3,YES,4,YES,NO,YES,YES,NO,YES,high
483,Chicago,wholesale_and_retail_trade,sales_rep,unknown,0,0,black,M,2,NO,6,YES,NO,YES,NO,YES,YES,high
484,Chicago,other_service,secretary,unknown,0,0,white,F,4,YES,12,YES,NO,NO,NO,NO,NO,low
484,Chicago,other_service,secretary,unknown,0,0,white,F,3,YES,16,YES,NO,NO,NO,NO,YES,high
484,Chicago,other_service,secretary,unknown,0,0,black,F,4,YES,7,YES,NO,NO,NO,NO,YES,high
484,Chicago,other_service,secretary,unknown,0,0,black,F,4,NO,15,YES,NO,NO,NO,YES,NO,low
485,Chicago,other_service,sales_rep,unknown,0.5,0,white,F,2,YES,1,NO,YES,NO,NO,NO,NO,low
485,Chicago,other_service,sales_rep,unknown,0.5,0,black,M,4,YES,11,YES,YES,NO,NO,NO,YES,high
485,Chicago,other_service,sales_rep,unknown,0.5,1,white,M,4,NO,1,YES,YES,NO,NO,YES,YES,high
485,Chicago,other_service,sales_rep,unknown,0.5,0,black,F,3,NO,3,YES,YES,NO,NO,YES,NO,low
486,Chicago,business_and_personal_service,sales_rep,unknown,0,0,white,F,3,NO,8,YES,YES,NO,NO,YES,YES,high
486,Chicago,business_and_personal_service,sales_rep,unknown,0,0,white,F,4,NO,6,YES,YES,NO,NO,YES,NO,low
486,Chicago,business_and_personal_service,sales_rep,unknown,0,0,black,F,4,NO,8,NO,NO,NO,NO,YES,YES,high
486,Chicago,business_and_personal_service,sales_rep,unknown,0,0,black,M,3,NO,5,NO,YES,NO,NO,YES,NO,low
79,Boston,other_service,sales_rep,unknown,0,0,black,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
132,Boston,other_service,retail_sales,unknown,0,0,black,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
132,Boston,other_service,retail_sales,unknown,0,0,white,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
234,Boston,wholesale_and_retail_trade,sales_rep,private,0.1,0,white,M,4,YES,8,YES,NO,YES,NO,NO,YES,high
47,Boston,transportation_communication,retail_sales,private,0,0,white,M,4,YES,8,YES,NO,NO,NO,NO,NO,low
234,Boston,wholesale_and_retail_trade,sales_rep,private,0.1,0,black,F,4,YES,2,YES,NO,YES,YES,NO,YES,high
47,Boston,transportation_communication,retail_sales,private,0,0,white,M,4,NO,8,NO,NO,YES,NO,NO,YES,high
234,Boston,wholesale_and_retail_trade,sales_rep,private,0.1,0,white,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
132,Boston,other_service,retail_sales,unknown,0,0,white,M,4,YES,8,YES,NO,YES,NO,NO,YES,high
192,Boston,other_service,retail_sales,unknown,0,0,white,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
234,Boston,wholesale_and_retail_trade,sales_rep,private,0.1,0,black,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
192,Boston,other_service,retail_sales,unknown,0,0,white,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
192,Boston,other_service,retail_sales,unknown,0,0,black,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
47,Boston,transportation_communication,retail_sales,private,0,0,black,M,4,YES,8,NO,NO,NO,NO,NO,NO,low
210,Boston,business_and_personal_service,sales_rep,private,3,0,black,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
47,Boston,transportation_communication,retail_sales,private,0,0,black,F,4,NO,10,YES,NO,YES,NO,YES,YES,high
132,Boston,other_service,retail_sales,unknown,0,0,black,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
210,Boston,business_and_personal_service,sales_rep,private,3,0,white,F,4,NO,7,NO,NO,NO,NO,YES,NO,low
79,Boston,other_service,sales_rep,unknown,0,0,white,F,4,YES,2,YES,NO,YES,YES,NO,YES,high
210,Boston,business_and_personal_service,sales_rep,private,3,0,white,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
210,Boston,business_and_personal_service,sales_rep,private,3,0,black,F,4,YES,2,YES,NO,YES,YES,NO,YES,high
192,Boston,other_service,retail_sales,unknown,0,0,black,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
79,Boston,other_service,sales_rep,unknown,0,0,white,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
79,Boston,other_service,sales_rep,unknown,0,0,black,M,4,YES,8,YES,NO,YES,NO,NO,YES,high
487,Boston,other_service,secretary,unknown,0,0,white,F,2,NO,16,YES,YES,NO,NO,YES,YES,high
487,Boston,other_service,secretary,unknown,0,0,black,F,4,NO,7,NO,YES,NO,NO,YES,NO,low
487,Boston,other_service,secretary,unknown,0,0,black,F,4,YES,5,YES,YES,NO,NO,NO,YES,high
487,Boston,other_service,secretary,unknown,0,0,white,F,3,NO,4,YES,YES,NO,NO,YES,NO,low
288,Boston,manufacturing,retail_sales,public,0.1,1,white,F,4,YES,5,YES,YES,YES,NO,NO,NO,high
288,Boston,manufacturing,retail_sales,public,0.1,1,black,M,4,NO,13,YES,NO,NO,NO,NO,NO,low
288,Boston,manufacturing,retail_sales,public,0.1,0,white,M,4,NO,8,NO,NO,NO,NO,YES,NO,low
288,Boston,manufacturing,retail_sales,public,0.1,0,black,M,4,NO,20,NO,NO,YES,NO,NO,NO,high
289,Boston,transportation_communication,retail_sales,private,0,0,white,F,4,NO,8,NO,NO,NO,NO,YES,NO,low
289,Boston,transportation_communication,retail_sales,private,0,0,black,F,4,YES,5,YES,YES,YES,NO,NO,NO,high
289,Boston,transportation_communication,retail_sales,private,0,1,white,M,4,NO,20,NO,NO,YES,NO,NO,NO,high
289,Boston,transportation_communication,retail_sales,private,0,0,black,F,4,NO,13,YES,NO,NO,NO,NO,NO,low
488,Boston,other_service,clerical,nonprofit,0,0,white,F,3,NO,2,YES,YES,NO,NO,YES,NO,low
488,Boston,other_service,clerical,nonprofit,0,0,black,F,4,NO,14,YES,NO,YES,NO,YES,YES,high
488,Boston,other_service,clerical,nonprofit,0,0,white,F,3,YES,4,YES,YES,YES,NO,YES,YES,high
488,Boston,other_service,clerical,nonprofit,0,0,black,F,3,NO,1,YES,YES,NO,NO,YES,NO,low
489,Boston,other_service,secretary,unknown,0,0,black,F,3,YES,4,YES,YES,YES,NO,YES,YES,high
489,Boston,other_service,secretary,unknown,0,0,white,F,3,NO,2,NO,YES,NO,NO,YES,NO,low
489,Boston,other_service,secretary,unknown,0,0,white,F,4,NO,4,YES,YES,YES,NO,YES,YES,high
489,Boston,other_service,secretary,unknown,0,0,black,F,3,NO,1,YES,YES,NO,NO,YES,NO,low
291,Boston,other_service,retail_sales,unknown,0,0,white,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
291,Boston,other_service,retail_sales,unknown,0,0,white,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
291,Boston,other_service,retail_sales,unknown,0,0,black,F,4,NO,7,NO,NO,NO,NO,YES,NO,low
291,Boston,other_service,retail_sales,unknown,0,0,black,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
490,Boston,business_and_personal_service,secretary,unknown,0,0,white,F,3,NO,13,YES,YES,NO,NO,YES,YES,low
490,Boston,business_and_personal_service,secretary,unknown,0,0,black,F,4,NO,8,YES,YES,YES,NO,YES,YES,high
490,Boston,business_and_personal_service,secretary,unknown,0,0,white,F,4,NO,9,YES,YES,NO,NO,YES,YES,high
490,Boston,business_and_personal_service,secretary,unknown,0,0,black,F,3,NO,4,YES,YES,NO,NO,YES,NO,low
292,Boston,other_service,sales_rep,nonprofit,0,0,white,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
292,Boston,other_service,sales_rep,nonprofit,0,0,black,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
491,Boston,other_service,secretary,unknown,0,0,black,F,3,NO,4,YES,YES,NO,NO,YES,NO,low
491,Boston,other_service,secretary,unknown,0,0,white,F,4,NO,7,NO,YES,NO,NO,YES,NO,low
491,Boston,other_service,secretary,unknown,0,0,white,F,3,YES,26,YES,YES,YES,NO,YES,YES,high
491,Boston,other_service,secretary,unknown,0,0,black,F,3,YES,16,YES,YES,YES,NO,NO,YES,high
293,Boston,wholesale_and_retail_trade,retail_sales,private,0,0,black,M,4,YES,5,YES,YES,YES,NO,NO,NO,high
293,Boston,wholesale_and_retail_trade,retail_sales,private,0,1,white,F,4,NO,20,NO,NO,YES,NO,NO,NO,high
293,Boston,wholesale_and_retail_trade,retail_sales,private,0,0,white,M,4,NO,8,NO,NO,NO,NO,YES,NO,low
293,Boston,wholesale_and_retail_trade,retail_sales,private,0,0,black,F,4,NO,13,YES,NO,NO,NO,NO,NO,low
492,Boston,other_service,secretary,unknown,0,0,black,F,4,NO,8,YES,YES,YES,NO,YES,YES,high
492,Boston,other_service,secretary,unknown,0,0,white,F,3,YES,5,NO,YES,NO,NO,YES,NO,low
492,Boston,other_service,secretary,unknown,0,0,white,F,2,NO,18,NO,NO,YES,NO,NO,YES,high
492,Boston,other_service,secretary,unknown,0,0,black,F,3,YES,7,YES,YES,NO,NO,YES,NO,low
294,Boston,wholesale_and_retail_trade,retail_sales,private,0,0,white,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
294,Boston,wholesale_and_retail_trade,retail_sales,private,0,0,black,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
294,Boston,wholesale_and_retail_trade,retail_sales,private,0,0,white,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
294,Boston,wholesale_and_retail_trade,retail_sales,private,0,0,black,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
493,Boston,other_service,secretary,nonprofit,0,0,white,F,3,YES,5,NO,YES,NO,NO,YES,NO,low
493,Boston,other_service,secretary,nonprofit,0,0,white,F,4,NO,14,YES,NO,YES,NO,YES,YES,high
493,Boston,other_service,secretary,nonprofit,0,1,black,F,4,NO,11,YES,YES,NO,NO,NO,NO,low
493,Boston,other_service,secretary,nonprofit,0,1,black,F,4,YES,9,YES,NO,YES,NO,NO,YES,high
295,Boston,wholesale_and_retail_trade,retail_sales,private,2,0,white,F,4,YES,2,YES,NO,YES,YES,NO,YES,high
295,Boston,wholesale_and_retail_trade,retail_sales,private,2,0,black,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
295,Boston,wholesale_and_retail_trade,retail_sales,private,2,0,white,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
295,Boston,wholesale_and_retail_trade,retail_sales,private,2,0,black,F,4,NO,7,NO,NO,NO,NO,YES,NO,low
494,Boston,business_and_personal_service,secretary,private,0,0,white,F,3,YES,13,YES,YES,NO,NO,NO,NO,low
494,Boston,business_and_personal_service,secretary,private,0,0,white,F,4,YES,5,YES,YES,YES,NO,NO,YES,high
494,Boston,business_and_personal_service,secretary,private,0,0,black,F,4,NO,7,NO,YES,NO,NO,YES,NO,low
494,Boston,business_and_personal_service,secretary,private,0,0,black,F,3,YES,16,YES,YES,YES,NO,NO,YES,high
296,Boston,other_service,sales_rep,unknown,0,0,white,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
296,Boston,other_service,sales_rep,unknown,0,0,white,F,4,YES,2,YES,NO,YES,YES,NO,YES,high
296,Boston,other_service,sales_rep,unknown,0,0,black,M,4,YES,8,YES,NO,YES,NO,NO,YES,high
296,Boston,other_service,sales_rep,unknown,0,0,black,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
297,Boston,wholesale_and_retail_trade,retail_sales,unknown,0.1,0,white,F,1,NO,10,NO,NO,NO,NO,YES,NO,low
297,Boston,wholesale_and_retail_trade,retail_sales,unknown,0.1,0,black,F,4,NO,10,YES,NO,NO,YES,YES,YES,high
297,Boston,wholesale_and_retail_trade,retail_sales,unknown,0.1,1,white,M,4,YES,6,YES,YES,YES,NO,NO,YES,high
297,Boston,wholesale_and_retail_trade,retail_sales,unknown,0.1,0,black,F,2,NO,8,NO,NO,NO,NO,YES,NO,low
495,Chicago,other_service,secretary,nonprofit,5,0,black,F,3,YES,5,YES,NO,NO,NO,NO,YES,high
495,Chicago,other_service,secretary,nonprofit,5,0,white,F,3,NO,7,YES,NO,YES,NO,YES,YES,high
495,Chicago,other_service,secretary,nonprofit,5,0,black,F,4,NO,6,YES,NO,YES,NO,YES,NO,low
495,Chicago,other_service,secretary,nonprofit,5,1,white,F,4,NO,11,YES,NO,NO,NO,YES,NO,low
496,Chicago,other_service,secretary,unknown,0,0,white,F,3,YES,3,YES,NO,YES,YES,NO,YES,high
496,Chicago,other_service,secretary,unknown,0,0,white,F,4,NO,11,YES,NO,NO,NO,YES,NO,low
496,Chicago,other_service,secretary,unknown,0,0,black,F,2,NO,6,YES,NO,NO,NO,NO,NO,low
496,Chicago,other_service,secretary,unknown,0,0,black,F,4,YES,5,YES,NO,NO,NO,YES,YES,high
497,Chicago,other_service,secretary,unknown,0,0,black,F,4,YES,6,YES,YES,NO,NO,YES,NO,low
497,Chicago,other_service,secretary,unknown,0,0,white,F,3,YES,7,YES,NO,NO,NO,NO,YES,high
497,Chicago,other_service,secretary,unknown,0,0,black,F,3,NO,7,YES,YES,YES,NO,YES,YES,high
